update,alpha,constraint_C
116,1.3523999999999998,0.026
117,1.3549999999999998,0.03
118,1.3569999999999998,0.024
119,1.3589999999999998,0.024
120,1.3607999999999998,0.022
121,1.3627999999999998,0.024
122,1.3673999999999997,0.05
123,1.3685999999999998,0.016
124,1.3735999999999997,0.054
125,1.3749999999999998,0.018
126,1.3765999999999998,0.02
127,1.3789999999999998,0.028
128,1.3801999999999999,0.016
129,1.3821999999999999,0.024
130,1.3836,0.018
131,1.386,0.028
132,1.3885999999999998,0.03
133,1.3893999999999997,0.012
134,1.3939999999999997,0.05
135,1.3945999999999996,0.01
136,1.3957999999999997,0.016
137,1.3969999999999998,0.016
138,1.4011999999999998,0.046
139,1.4027999999999998,0.02
140,1.4049999999999998,0.026
141,1.4063999999999999,0.018
142,1.4093999999999998,0.034
143,1.4109999999999998,0.02
144,1.4133999999999998,0.028
145,1.4153999999999998,0.024
146,1.4173999999999998,0.024
147,1.4177999999999997,0.008
148,1.4203999999999997,0.03
149,1.4217999999999997,0.018
150,1.4251999999999998,0.038
151,1.4259999999999997,0.012
152,1.4277999999999997,0.022
153,1.4297999999999997,0.024
154,1.4333999999999998,0.04
155,1.4351999999999998,0.022
156,1.4371999999999998,0.024
157,1.4389999999999998,0.022
158,1.4402,0.016
159,1.4418,0.02
160,1.4442,0.028
161,1.4449999999999998,0.012
162,1.4475999999999998,0.03
163,1.4501999999999997,0.03
164,1.4537999999999998,0.04
165,1.4561999999999997,0.028
166,1.4587999999999997,0.03
167,1.4601999999999997,0.018
168,1.4617999999999998,0.02
169,1.4645999999999997,0.032
170,1.4679999999999997,0.038
171,1.4695999999999998,0.02
172,1.4711999999999998,0.02
173,1.4733999999999998,0.026
174,1.4753999999999998,0.024
175,1.4775999999999998,0.026
176,1.4797999999999998,0.026
177,1.4805999999999997,0.012
178,1.4825999999999997,0.024
179,1.4845999999999997,0.024
180,1.4873999999999996,0.032
181,1.4901999999999995,0.032
182,1.4937999999999996,0.04
183,1.4943999999999995,0.01
184,1.4967999999999995,0.028
185,1.4973999999999994,0.01
186,1.5001999999999993,0.032
187,1.5015999999999994,0.018
188,1.5027999999999995,0.016
189,1.5039999999999996,0.016
190,1.5059999999999996,0.024
191,1.5063999999999995,0.008
192,1.5087999999999995,0.028
193,1.5091999999999994,0.008
194,1.5103999999999995,0.016
195,1.5117999999999996,0.018
196,1.5153999999999996,0.04
197,1.5171999999999997,0.022
198,1.5195999999999996,0.028
199,1.5215999999999996,0.024
200,1.5237999999999996,0.026
201,1.5257999999999996,0.024
202,1.5287999999999995,0.034
203,1.5307999999999995,0.024
204,1.5335999999999994,0.032
205,1.5353999999999994,0.022
206,1.5377999999999994,0.028
207,1.5383999999999993,0.01
208,1.5411999999999992,0.032
209,1.5429999999999993,0.022
210,1.5443999999999993,0.018
211,1.5449999999999993,0.01
212,1.5465999999999993,0.02
213,1.5481999999999994,0.02
214,1.5483999999999993,0.006
215,1.5491999999999992,0.012
216,1.5529999999999993,0.042
217,1.5547999999999993,0.022
218,1.5565999999999993,0.022
219,1.5577999999999994,0.016
220,1.5613999999999995,0.04
221,1.5633999999999995,0.024
222,1.5647999999999995,0.018
223,1.5669999999999995,0.026
224,1.5695999999999994,0.03
225,1.5705999999999993,0.014
226,1.5721999999999994,0.02
227,1.5725999999999993,0.008
228,1.5743999999999994,0.022
229,1.5751999999999993,0.012
230,1.5773999999999992,0.026
231,1.5787999999999993,0.018
232,1.5801999999999994,0.018
233,1.5825999999999993,0.028
234,1.5849999999999993,0.028
235,1.5879999999999992,0.034
236,1.5901999999999992,0.026
237,1.5913999999999993,0.016
238,1.5947999999999993,0.038
239,1.5967999999999993,0.024
240,1.5993999999999993,0.03
241,1.6005999999999994,0.016
242,1.6023999999999994,0.022
243,1.6047999999999993,0.028
244,1.6075999999999993,0.032
245,1.6089999999999993,0.018
246,1.6091999999999993,0.006
247,1.6103999999999994,0.016
248,1.6139999999999994,0.04
249,1.6141999999999994,0.006
250,1.6163999999999994,0.026
251,1.6171999999999993,0.012
252,1.6173999999999993,0.006
253,1.6187999999999994,0.018
254,1.6213999999999993,0.03
255,1.6233999999999993,0.024
256,1.6255999999999993,0.026
257,1.6275999999999993,0.024
258,1.6305999999999992,0.034
259,1.6325999999999992,0.024
260,1.6349999999999991,0.028
261,1.635199999999999,0.006
262,1.637999999999999,0.032
263,1.639399999999999,0.018
264,1.641199999999999,0.022
265,1.6429999999999991,0.022
266,1.6443999999999992,0.018
267,1.6461999999999992,0.022
268,1.6475999999999993,0.018
269,1.6495999999999993,0.024
270,1.6513999999999993,0.022
271,1.6525999999999994,0.016
272,1.6553999999999993,0.032
273,1.6563999999999992,0.014
274,1.6595999999999993,0.036
275,1.6607999999999994,0.016
276,1.6639999999999995,0.036
277,1.6661999999999995,0.026
278,1.6683999999999994,0.026
279,1.6699999999999995,0.02
280,1.6709999999999994,0.014
281,1.6723999999999994,0.018
282,1.6749999999999994,0.03
283,1.6761999999999995,0.016
284,1.6783999999999994,0.026
285,1.6787999999999994,0.008
286,1.6841999999999995,0.058
287,1.6849999999999994,0.012
288,1.6885999999999994,0.04
289,1.6901999999999995,0.02
290,1.6923999999999995,0.026
291,1.6933999999999994,0.014
292,1.6947999999999994,0.018
293,1.6971999999999994,0.028
294,1.6991999999999994,0.024
295,1.6999999999999993,0.012
296,1.7029999999999992,0.034
297,1.7045999999999992,0.02
298,1.7057999999999993,0.016
299,1.7079999999999993,0.026
